2642009	Naloxone hydrochloride anhydrous	PT	SNOMEDCT_US	naloxone	8
2642009	Naloxone hydrochloride anhydrous (substance)	FN	SNOMEDCT_US	naloxone	8
2059404	Naloxone Hydrochloride Bulk powder	CD	GS	naloxone	8
2044979	Naloxone Hydrochloride Dihydrate, compounding powder	BD	MMSL	naloxone	8
2182125	Naloxone Hydrochloride Injection	CD	USP	naloxone	8
1000006	Naloxone Hydrochloride, 0.4 mg/mL injectable solution	BD	MMSL	naloxone	8
2115277	Naloxone only product	PT	SNOMEDCT_US	naloxone	8
2115278	Naloxone only product in nasal dose form	PT	SNOMEDCT_US	naloxone	8
2115279	Naloxone only product in oral dose form	PT	SNOMEDCT_US	naloxone	8
2115280	Naloxone only product in oromucosal dose form	PT	SNOMEDCT_US	naloxone	8
2115281	Naloxone only product in parenteral dose form	PT	SNOMEDCT_US	naloxone	8
30234	Naloxone reductase	SY	SNOMEDCT_US	naloxone	8
1492710	NALOXONE RESCUE KIT INTRAMUSCULAR	CD	VANDF	naloxone	8
1492711	NALOXONE RESCUE KIT INTRANASAL	CD	VANDF	naloxone	8
1492710	NALOXONE RESCUE KIT,IM	AB	VANDF	naloxone	8
1492711	NALOXONE RESCUE KIT,NASAL	AB	VANDF	naloxone	8
833837	Naloxone-containing product in oral dose form	PT	SNOMEDCT_US	naloxone	8
2390280	Naloxone-containing product in oromucosal dose form	PT	SNOMEDCT_US	naloxone	8
2666216	NALTREXONE 1.5MG CAP,ORAL	CD	VANDF	naltrexone	10
2666216	NALTREXONE 1.5MG ORAL CAP	AB	VANDF	naltrexone	10
2059663	naltrexone 100 % MISCELL POWDER (GRAM)	CDA	NDDF	naltrexone	10
2059663	naltrexone 100 % MISCELL POWDER (GRAM)	CDC	NDDF	naltrexone	10
2045327	NALTREXONE 1000 mg SUBCUTANEOUS PELLET, IMPLANTABLE [Addex-1000]	DP	MTHSPL	naltrexone	10
2043424	NALTREXONE 200 mg / TRIAMCINOLONE 6.5 mg SUBCUTANEOUS IMPLANT [Naltrexone]	DP	MTHSPL	naltrexone	10
1127741	Naltrexone 380 MG Intramuscular Powder for Suspension, Extended Release	CD	MMX	naltrexone	10
2640969	NALTREXONE 4.5MG CAP,ORAL	CD	VANDF	naltrexone	10
2640969	NALTREXONE 4.5MG ORAL CAP	AB	VANDF	naltrexone	10
2059663	Naltrexone Bulk powder	CD	GS	naltrexone	10
601233	naltrexone compounding powder	CD	MMSL	naltrexone	10
2644260	naltrexone HCl 1.5 mg ORAL CAPSULE	CDA	NDDF	naltrexone	10
2644260	naltrexone HCl 1.5 mg ORAL CAPSULE	CDC	NDDF	naltrexone	10
2059405	naltrexone HCl 100 % MISCELL POWDER (GRAM)	CDA	NDDF	naltrexone	10
2059405	naltrexone HCl 100 % MISCELL POWDER (GRAM)	CDC	NDDF	naltrexone	10
2638916	naltrexone HCl 4.5 mg ORAL CAPSULE	CDA	NDDF	naltrexone	10
2638916	naltrexone HCl 4.5 mg ORAL CAPSULE	CDC	NDDF	naltrexone	10
1543721	naltrexone HCl dihydrate	IN	NDDF	naltrexone	10
1542907	naltrexone HCl dihydrate 100 % MISCELL POWDER (GRAM)	CDA	NDDF	naltrexone	10
2059405	naltrexone HCl MISCELL POWDER (GRAM)	CDA	NDDF	naltrexone	10
2059405	naltrexone HCl MISCELL POWDER (GRAM)	CDC	NDDF	naltrexone	10
2059405	naltrexone HCl@@MISCELL@POWDER (GRAM)	CDD	NDDF	naltrexone	10
2644260	naltrexone HCl@1.5 mg@ORAL@CAPSULE	CDD	NDDF	naltrexone	10
2059405	naltrexone HCl@100 %@MISCELL@POWDER (GRAM)	CDD	NDDF	naltrexone	10
2638916	naltrexone HCl@4.5 mg@ORAL@CAPSULE	CDD	NDDF	naltrexone	10
2659171	naltrexone hydrochloride / oxycodone hydrochloride Oral Product	SCDGP	RXNORM	naltrexone	10
2659171	naltrexone hydrochloride / oxyCODONE hydrochloride Oral Product	TMSY	RXNORM	naltrexone	10
2660598	naltrexone hydrochloride / oxycodone hydrochloride Pill	SCDGP	RXNORM	naltrexone	10
2660598	naltrexone hydrochloride / oxyCODONE hydrochloride Pill	TMSY	RXNORM	naltrexone	10
2628877	Naltrexone Hydrochloride 1.5 MG Oral Capsule	CD	MMX	naltrexone	10
2628818	Naltrexone Hydrochloride 1.5 MG Oral Capsule [LOTREXONE]	BD	MMX	naltrexone	10
2628819	Naltrexone Hydrochloride 1.5 MG Oral Capsule [NALTREX]	BD	MMX	naltrexone	10
2628878	Naltrexone Hydrochloride 4.5 MG Oral Capsule	CD	MMX	naltrexone	10
2628820	Naltrexone Hydrochloride 4.5 MG Oral Capsule [LOTREXONE]	BD	MMX	naltrexone	10
2628821	Naltrexone Hydrochloride 4.5 MG Oral Capsule [NALTREX]	BD	MMX	naltrexone	10
2059405	Naltrexone Hydrochloride Bulk powder	CD	GS	naltrexone	10
1542907	naltrexone hydrochloride dihydrate 100 % MISCELL POWDER (GRAM)	CDC	NDDF	naltrexone	10
1542907	naltrexone hydrochloride dihydrate@100 %@MISCELL@POWDER (GRAM)	CDD	NDDF	naltrexone	10
2059405	Naltrexone Hydrochloride, compounding powder	BD	MMSL	naltrexone	10
637377	naltrexone microspheres	IN	NDDF	naltrexone	10
2115282	Naltrexone only product	PT	SNOMEDCT_US	naltrexone	10
2115283	Naltrexone only product in oral dose form	PT	SNOMEDCT_US	naltrexone	10
2115284	Naltrexone only product in parenteral dose form	PT	SNOMEDCT_US	naltrexone	10
2058227	Naltrexone Sequestered	IN	GS	naltrexone	10
2059663	naltrexone@100 %@MISCELL@POWDER (GRAM)	CDD	NDDF	naltrexone	10
2043424	Naltrexone/Triamcinolone 200 MG-3% Subcutaneous Implant	CD	MMX	naltrexone	10
996987	NH4Cl 6.66 MG/ML / Chlorpheniramine Maleate 0.4 MG/ML / Codeine Phosphate 1.97 MG/ML / Phenylephrine Hydrochloride 1 MG/ML Oral Solution	SY	RXNORM	codeine	7
997518	NH4Cl 6.66 MG/ML / Chlorpheniramine Maleate 0.4 MG/ML / Codeine Phosphate 1.97 MG/ML / Phenylephrine Hydrochloride 1 MG/ML Oral Solution [Rolatuss]	SY	RXNORM	codeine	7
31747	Nicomorphine	PT	SNOMEDCT_US	morphine	8
31747	nicomorphine	IN	ATC	morphine	8
31747	Nicomorphine (substance)	FN	SNOMEDCT_US	morphine	8
2631038	NITRIC OXIDE 100 mg in 800 mg TOPICAL CAPSULE [Bio NO more Joint Pain (Helps improve osteoarthritis and immunity, Soybean fermented powder and Oplopanax elatus nakai extract powder)]	DP	MTHSPL	opana	5
31968	Norbuprenorphine	PT	SNOMEDCT_US	buprenorphine	13
31968	Norbuprenorphine (substance)	FN	SNOMEDCT_US	buprenorphine	13
69207	Norfentanyl	PT	SNOMEDCT_US	fentanyl	8
69207	Norfentanyl (substance)	FN	SNOMEDCT_US	fentanyl	8
32007	Normeperidine	PT	SNOMEDCT_US	meperidine	10
32007	Normeperidine (substance)	FN	SNOMEDCT_US	meperidine	10
32009	normethadone	IN	RXNORM	methadone	9
32009	normethadone	IN	NDDF	methadone	9
32009	normethadone	IN	ATC	methadone	9
32009	Normethadone	IN	DRUGBANK	methadone	9
1008330	normethadone / oxilofrine	MIN	RXNORM	methadone	9
1159546	normethadone / oxilofrine Oral Liquid Product	SCDG	RXNORM	methadone	9
1159547	normethadone / oxilofrine Oral Product	SCDG	RXNORM	methadone	9
378369	normethadone / oxilofrine Oral Solution	SCDF	RXNORM	methadone	9
334991	normethadone 10 MG/ML	SCDC	RXNORM	methadone	9
247423	normethadone 10 MG/ML / oxilofrine 20 MG/ML Oral Solution	SCD	RXNORM	methadone	9
235738	normethadone HCl	IN	NDDF	methadone	9
32011	normorphine	IN	NDDF	morphine	8
32011	Normorphine	PT	SNOMEDCT_US	morphine	8
32011	Normorphine (substance)	FN	SNOMEDCT_US	morphine	8
61875	Noroxycodone	PT	SNOMEDCT_US	oxycodone	9
61875	Noroxycodone (substance)	FN	SNOMEDCT_US	oxycodone	9
32007	Norpethidine	SY	SNOMEDCT_US	pethidine	9
1923572	Notuss 2mg-5mg-30mg/5ml Solution	BD	GS	notuss	6
1430255	Notuss-Forte	BN	MMSL	notuss	6
1923572	Notuss, 2 mg-5 mg-30 mg/5 mL oral liquid	BD	MMSL	notuss	6
218790	Novagest with Codeine	BN	MMSL	codeine	7
606674	Novahistine DM	BN	MMSL	novahistine	11
405219	Novahistine DM Expectorant with Decongestant	BN	MMSL	novahistine	11
352810	Novahistine DM with Decongestant	BN	MMSL	novahistine	11
93551	Novahistine DMX	BN	MMSL	novahistine	11
93552	Novahistine Elixir	BN	MMSL	novahistine	11
1876117	Novahistine Elixir, 2 mg-5 mg/5 mL oral elixir	BD	MMSL	novahistine	11
218801	Nuco-Tuss Expectorant	BN	MMSL	nuco-tuss	9
218802	Nuco-Tuss Pediatric Expectorant	BN	MMSL	nuco-tuss	9
218808	Nucodine Pediatric	BN	MMSL	nucodine	8
93567	Nucofed Pediatric Expectorant	BN	MMSL	nucofed	7
1189288	Nucynta ER	BN	MMSL	nucynta	7
977973	Numorphan 1.5 MG/ML Injectable Solution	SY	RXNORM	numorphan	9
977973	Numorphan 1.5mg/ml Solution for Injection	BD	GS	numorphan	9
1809732	Numorphan 1mg/ml Solution for Injection	BD	GS	numorphan	9
218812	Numorphan HCl	BN	MMSL	numorphan	9
1809732	Numorphan HCl, 1 mg/mL injectable solution	BD	MMSL	numorphan	9
977973	Numorphan HCl, 1.5 mg/mL injectable solution	BD	MMSL	numorphan	9
1179353	Numorphan Injectable Product	SBDG	RXNORM	numorphan	9
1598279	Obredon	BN	MMSL	obredon	7
1598279	Obredon	BN	RXNORM	obredon	7
72137	Ohmefentanyl	IN	DRUGBANK	fentanyl	8
753062	OneTouch UltraMini Meter Black	MS	MMSL	ultram	6
753063	OneTouch UltraMini Meter Green	MS	MMSL	ultram	6
753064	OneTouch UltraMini Meter Pink	MS	MMSL	ultram	6
802187	OneTouch UltraMini Meter, Blue	MS	MMSL	ultram	6
802188	OneTouch UltraMini Meter, Purple	MS	MMSL	ultram	6
748972	OneTouch UltraMini System	BD	GS	ultram	6
748972	OneTouch UltraMini System (Blue Comet)	BD	GS	ultram	6
748972	OneTouch UltraMini System (Limelight)	BD	GS	ultram	6
748972	OneTouch UltraMini System (Pink Glow)	BD	GS	ultram	6
1189973	OneTouch UltraMini System (Purple Twilight)	BD	GS	ultram	6
643814	Opana ER	BN	MMSL	opana	5
1429448	opium alkaloids with morphine	IN	ATC	morphine	8
2629968	OPLOPANAX ELATUS WHOLE	SU	MTHSPL	opana	5
1603481	OPOPANAX CHIRONIUM WHOLE	SU	MTHSPL	opana	5
1603481	opopanax chironium whole extract	IN	RXNORM	opana	5
1805284	OPOPANAX RESIN	SU	MTHSPL	opana	5
1805284	opopanax resin	IN	RXNORM	opana	5
2122428	Oramorph SR	BN	MMSL	oramorph	8
247626	oxycodone 10 MG Rectal Suppository	SCD	RXNORM	oxycodone	9
247626	oxyCODONE 10 MG Rectal Suppository	TMSY	RXNORM	oxycodone	9
247627	oxycodone 20 MG Rectal Suppository	SCD	RXNORM	oxycodone	9
247627	oxyCODONE 20 MG Rectal Suppository	TMSY	RXNORM	oxycodone	9
248307	oxycodone 30 MG Rectal Suppository	SCD	RXNORM	oxycodone	9
248307	oxyCODONE 30 MG Rectal Suppository	TMSY	RXNORM	oxycodone	9
1865233	oxycodone and acetylsalicylic acid	IN	ATC	oxycodone	9
1865234	oxycodone and paracetamol	IN	ATC	oxycodone	9
2112494	Oxycodone and paracetamol only product	SY	SNOMEDCT_US	oxycodone	9
2112495	Oxycodone and paracetamol only product in oral dose form	SY	SNOMEDCT_US	oxycodone	9
601320	oxyCODONE compounding powder	CD	MMSL	oxycodone	9
242148	oxycodone HCl 100 % MISCELL POWDER (GRAM)	CDA	NDDF	oxycodone	9
242148	oxycodone HCl 100 % MISCELL POWDER (GRAM)	CDC	NDDF	oxycodone	9
242148	oxycodone HCl@100 %@MISCELL@POWDER (GRAM)	CDD	NDDF	oxycodone	9
2593135	Oxycodone hydrochloride 10 mg orodispersible tablet	PT	SNOMEDCT_US	oxycodone	9
2593136	Oxycodone hydrochloride 20 mg orodispersible tablet	PT	SNOMEDCT_US	oxycodone	9
2593137	Oxycodone hydrochloride 5 mg orodispersible tablet	PT	SNOMEDCT_US	oxycodone	9
2593583	Oxycodone hydrochloride 50 mg/mL solution for injection	PT	SNOMEDCT_US	oxycodone	9
242148	Oxycodone Hydrochloride Bulk powder	CD	GS	oxycodone	9
607191	OxyCODONE Hydrochloride ER	BN	MMSL	oxycodone	9
242148	OxyCODONE Hydrochloride, compounding powder	BD	MMSL	oxycodone	9
1796912	oxycodone myristate	IN	NDDF	oxycodone	9
1796912	OXYCODONE MYRISTATE	IN	VANDF	oxycodone	9
2115537	Oxycodone only product	PT	SNOMEDCT_US	oxycodone	9
2115538	Oxycodone only product in oral dose form	PT	SNOMEDCT_US	oxycodone	9
2592253	Oxycodone only product in oromucosal dose form	PT	SNOMEDCT_US	oxycodone	9
2115539	Oxycodone only product in parenteral dose form	PT	SNOMEDCT_US	oxycodone	9
476889	oxycodone pectinate	IN	NDDF	oxycodone	9
2592858	Oxycodone-containing product in oromucosal dose form	PT	SNOMEDCT_US	oxycodone	9
977935	oxyMORphone 1 mg/mL injectable solution	CD	MMSL	morphone	8
977971	oxyMORphone 1.5 mg/mL injectable solution	CD	MMSL	morphone	8
977935	oxyMORphone HCl 1 MG in 1 ML Injection	PSN	RXNORM	morphone	8
977935	oxymorphone HCl 1 mg/mL INJECTION AMPUL (ML)	CDA	NDDF	morphone	8
977935	oxymorphone HCl 1 mg/mL INJECTION AMPUL (ML)	CDC	NDDF	morphone	8
977971	oxymorphone HCl 1.5 mg/mL INJECTION AMPUL (ML)	CDA	NDDF	morphone	8
977971	oxymorphone HCl 1.5 mg/mL INJECTION AMPUL (ML)	CDC	NDDF	morphone	8
977971	oxymorphone HCl 1.5 mg/mL INJECTION VIAL (ML)	CDA	NDDF	morphone	8
977971	oxymorphone HCl 1.5 mg/mL INJECTION VIAL (ML)	CDC	NDDF	morphone	8
977971	OXYMORPHONE HCL 1.5MG/ML INJ	CD	VANDF	morphone	8
977935	OXYMORPHONE HCL 1MG/ML INJ	CD	VANDF	morphone	8
977935	oxymorphone HCl@1 mg/mL@INJECTION@AMPUL (ML)	CDD	NDDF	morphone	8
977971	oxymorphone HCl@1.5 mg/mL@INJECTION@AMPUL (ML)	CDD	NDDF	morphone	8
977971	oxymorphone HCl@1.5 mg/mL@INJECTION@VIAL (ML)	CDD	NDDF	morphone	8
977935	oxyMORphone hydrochloride 1 MG per 1 ML Injection	TMSY	RXNORM	morphone	8
977935	oxymorphone hydrochloride 1 MG per 1 ML Injection	SY	RXNORM	morphone	8
977935	Oxymorphone Hydrochloride 1 MG/1 ML Injection Solution	CD	MMX	morphone	8
1809732	Oxymorphone Hydrochloride 1 MG/1 ML Injection Solution [NUMORPHAN HCL]	BD	MMX	morphone	8
1809683	oxymorphone hydrochloride 1 MG/ML Injection	SCD	RXNORM	morphone	8
1809683	oxyMORphone hydrochloride 1 MG/ML Injection	TMSY	RXNORM	morphone	8
977971	Oxymorphone Hydrochloride 1.5 MG/1 ML Injection Solution	CD	MMX	morphone	8
977973	Oxymorphone Hydrochloride 1.5 MG/1 ML Injection Solution [NUMORPHAN HCL]	BD	MMX	morphone	8
977972	oxymorphone hydrochloride 1.5 MG/ML [Numorphan]	SBDC	RXNORM	morphone	8
977972	oxyMORphone hydrochloride 1.5 MG/ML [Numorphan]	TMSY	RXNORM	morphone	8
977971	oxymorphone hydrochloride 1.5 MG/ML Injectable Solution	SCD	RXNORM	morphone	8
977971	oxyMORphone hydrochloride 1.5 MG/ML Injectable Solution	TMSY	RXNORM	morphone	8
977973	oxymorphone hydrochloride 1.5 MG/ML Injectable Solution [Numorphan]	SBD	RXNORM	morphone	8
977973	oxyMORphone hydrochloride 1.5 MG/ML Injectable Solution [Numorphan]	TMSY	RXNORM	morphone	8
1150345	Oxymorphone Hydrochloride ER	BN	MMSL	morphone	8
2659415	oxymorphone hydrochloride Injectable Product	SCDGP	RXNORM	morphone	8
2659415	oxyMORphone hydrochloride Injectable Product	TMSY	RXNORM	morphone	8
2654428	oxymorphone hydrochloride Injectable Solution [Numorphan]	SBDFP	RXNORM	morphone	8
2654428	oxyMORphone hydrochloride Injectable Solution [Numorphan]	TMSY	RXNORM	morphone	8
1980156	Oxymorphone Hydrochloride Injection	CD	USP	morphone	8
2658862	oxymorphone hydrochloride Injection [Opana]	SBDFP	RXNORM	morphone	8
2658862	oxyMORphone hydrochloride Injection [Opana]	TMSY	RXNORM	morphone	8
2660859	oxymorphone hydrochloride Rectal Product	SCDGP	RXNORM	morphone	8
2660859	oxyMORphone hydrochloride Rectal Product	TMSY	RXNORM	morphone	8
977968	oxymorphone Injectable Solution [Numorphan]	SBDF	RXNORM	morphone	8
977968	oxyMORphone Injectable Solution [Numorphan]	TMSY	RXNORM	morphone	8
2115654	Oxymorphone only product	PT	SNOMEDCT_US	morphone	8
2115655	Oxymorphone only product in oral dose form	PT	SNOMEDCT_US	morphone	8
298151	p-Fluorofentanyl	IN	DRUGBANK	fentanyl	8
2109492	PANAX GINSENG WHOLE 4 g in 100 g ORAL PILL [DENDROPANAX M]	DP	MTHSPL	opana	5
1236062	Pancof (chlorpheniramine maleate 2 MG / dihydrocodeine bitartrate 7.5 MG / pseudoephedrine hydrochloride 15 MG) per 5 ML Oral Solution	SY	RXNORM	codeine	7
1236062	Pancof 2mg-7.5mg-15mg/5ml Syrup	BD	GS	pancof	6
1179945	Pancof EXP Oral Liquid Product	SBDG	RXNORM	pancof	6
1179946	Pancof EXP Oral Product	SBDG	RXNORM	pancof	6
702279	Pancof HC 2mg-3mg-15mg/5ml Solution	BD	GS	pancof	6
1179949	Pancof HC Reformulated Feb 2008 Oral Liquid Product	SBDG	RXNORM	pancof	6
1179951	Pancof Oral Liquid Product	SBDG	RXNORM	pancof	6
1180562	Pancof Oral Product	SBDG	RXNORM	pancof	6
1236062	Pancof, 2 mg-7.5 mg-15 mg/5 mL oral syrup	BD	MMSL	pancof	6
219089	Panlor DC (obsolete)	BN	MMSL	panlor	6
312288	Paracetamol 650 mg and pentazocine 25 mg oral tablet	SY	SNOMEDCT_US	pentazocin	10
2183356	Paracetamol and pentazocine only product	SY	SNOMEDCT_US	pentazocin	10
2183357	Paracetamol and pentazocine only product in oral dose form	SY	SNOMEDCT_US	pentazocin	10
2112509	Paracetamol and tramadol only product	SY	SNOMEDCT_US	tramadol	8
2112510	Paracetamol and tramadol only product in oral dose form	SY	SNOMEDCT_US	tramadol	8
298151	Parafluorofentanyl	SY	DRUGBANK	fentanyl	8
200240	paregoric 2 MG (as morphine equivalent) in 5 mL Oral Solution	PSN	RXNORM	morphine	8
200240	paregoric 2 MG (as morphine equivalent) per 5 ML Oral Solution	SY	RXNORM	morphine	8
237296	PE/codeine/acetaminophen/cpm ORAL CAPSULE	CDA	NDDF	codeine	7
434857	PE/codeine/acetaminophen/cpm ORAL ELIXIR	CDA	NDDF	codeine	7
242621	pe/codeine/pheniramine/sod cit ORAL LIQUID (ML)	CDA	NDDF	codeine	7
242622	pe/codeine/pheniramine/sod cit ORAL SYRUP	CDA	NDDF	codeine	7
704041	pe/hydrocod/acetaminophen/cpm ORAL TABLET	CDA	NDDF	hydrocod	8
860600	PE/Hydrocodone/Dexchlor Tannts 10 mg-6 mg-2 mg/5 mL ORAL SUSPENSION, ORAL (FINAL DOSE FORM)	CDA	NDDF	hydrocod	8
1873411	Pentazine with Codeine 6.25mg-10mg/10ml Syrup	BD	GS	codeine	7
563858	pentazocine 25 MG [Fortral]	SBDC	RXNORM	fortral	7
312288	pentazocine 25 MG / acetaminophen 650 MG Oral Tablet	PSN	RXNORM	pentazocin	10
250485	pentazocine 25 MG Oral Tablet	SCD	RXNORM	pentazocin	10
104975	pentazocine 25 MG Oral Tablet [Fortral]	SBD	RXNORM	fortral	7
312288	PENTAZOCINE 25/ACETAMINOPHEN 650MG TAB	AB	VANDF	pentazocin	10
312287	pentazocine HCl 12.5 MG / aspirin 325 MG Oral Tablet	PSN	RXNORM	pentazocin	10
312287	PENTAZOCINE HCL 12.5/ASPIRIN 325MG TAB	AB	VANDF	pentazocin	10
312287	PENTAZOCINE HCL 12.5MG/ASPIRIN 325MG TAB	CD	VANDF	pentazocin	10
250485	pentazocine HCl 25 MG Oral Tablet	PSN	RXNORM	pentazocin	10
312288	PENTAZOCINE HCL 25MG/ACETAMINOPHEN 650MG TAB	CD	VANDF	pentazocin	10
312288	pentazocine HCl/acetaminophen 25 mg-650 mg ORAL TABLET	CDA	NDDF	pentazocin	10
312288	pentazocine HCl/acetaminophen 25 mg-650 mg ORAL TABLET	CDC	NDDF	pentazocin	10
312288	pentazocine HCl/acetaminophen@25 mg-650 mg@ORAL@TABLET	CDD	NDDF	pentazocin	10
312287	pentazocine HCl/aspirin 12.5-325MG ORAL TABLET	CDA	NDDF	pentazocin	10
312287	pentazocine HCl/aspirin 12.5-325MG ORAL TABLET	CDC	NDDF	pentazocin	10
312287	pentazocine HCl/aspirin@12.5-325MG@ORAL@TABLET	CDD	NDDF	pentazocin	10
312288	PENTAZOCINE HYDROCHLORIDE 25 mg / ACETAMINOPHEN 650 mg ORAL TABLET	DP	MTHSPL	pentazocin	10
312288	Pentazocine hydrochloride 25 mg / Acetaminophen 650 mg ORAL TABLET [Pentazocine HCl and Acetaminophen]	DP	MTHSPL	pentazocin	10
250485	Pentazocine hydrochloride 25 mg oral tablet	PT	SNOMEDCT_US	pentazocin	10
1811484	pentazocine lactate 30 mg/mL INJECTION SYRINGE (ML)	CDA	NDDF	pentazocin	10
1811484	pentazocine lactate 30 mg/mL INJECTION SYRINGE (ML)	CDC	NDDF	pentazocin	10
1811484	pentazocine lactate@30 mg/mL@INJECTION@SYRINGE (ML)	CDD	NDDF	pentazocin	10
2114826	Pentazocine only product	PT	SNOMEDCT_US	pentazocin	10
2114827	Pentazocine only product in oral dose form	PT	SNOMEDCT_US	pentazocin	10
2114828	Pentazocine only product in parenteral dose form	PT	SNOMEDCT_US	pentazocin	10
2114829	Pentazocine only product in rectal dose form	PT	SNOMEDCT_US	pentazocin	10
384599	pentazocine Oral Capsule [Fortral]	SBDF	RXNORM	fortral	7
384600	pentazocine Oral Tablet [Fortral]	SBDF	RXNORM	fortral	7
384602	pentazocine Rectal Suppository [Fortral]	SBDF	RXNORM	fortral	7
1427183	Percodan-Demi	BN	MMSL	percodan	8
108032	Pethidine analog	SY	SNOMEDCT_US	pethidine	9
108032	Pethidine analog (substance)	FN	SNOMEDCT_US	pethidine	9
108032	Pethidine analogue	PTGB	SNOMEDCT_US	pethidine	9
108032	Pethidine analogue-containing product	SY	SNOMEDCT_US	pethidine	9
1429748	pethidine and antispasmodics	IN	ATC	pethidine	9
2114546	Pethidine and promethazine only product	SY	SNOMEDCT_US	pethidine	9
2114547	Pethidine and promethazine only product in oral dose form	SY	SNOMEDCT_US	pethidine	9
2114548	Pethidine only product	SY	SNOMEDCT_US	pethidine	9
2114549	Pethidine only product in oral dose form	SY	SNOMEDCT_US	pethidine	9
2114550	Pethidine only product in parenteral dose form	SY	SNOMEDCT_US	pethidine	9
1429496	pethidine, combinations excl. psycholeptics	IN	ATC	pethidine	9
1429455	pethidine, combinations with psycholeptics	IN	ATC	pethidine	9
219208	Phenhist DH with Codeine	BN	MMSL	codeine	7
757118	pheniramine / phenyltoloxamine / pyrilamine Oral Solution [Poly-Histine]	SBDF	RXNORM	poly-histine	12
2658639	pheniramine maleate / phenyltoloxamine citrate / pyrilamine maleate Oral Solution [Poly-Histine]	SBDFP	RXNORM	poly-histine	12
2284119	pheniramine maleate 0.8 MG/ML / phenyltoloxamine citrate 0.8 MG/ML / pyrilamine maleate 0.8 MG/ML [Poly-Histine]	SBDC	RXNORM	poly-histine	12
756219	pheniramine maleate 0.8 MG/ML / phenyltoloxamine citrate 0.8 MG/ML / pyrilamine maleate 0.8 MG/ML Oral Solution [Poly-Histine]	SBD	RXNORM	poly-histine	12
1534676	Pheniramine Maleate/Phenylpropanolamine Hydrochloride/Phenyltoloxamine Citrate/Pyrilamine Maleate 16 MG-50 MG-16 MG-16 MG Oral Capsule, Extended Release [POLY-HISTINE-D]	BD	MMX	poly-histine	12
1045558	Pheniramine Maleate/Phenylpropanolamine Hydrochloride/Phenyltoloxamine Citrate/Pyrilamine Maleate 4 MG/5 ML-12.5 MG/5 ML-4 MG/5 ML-4 MG/5 ML Oral Elixir [POLY-HISTINE-D]	BD	MMX	poly-histine	12
1037146	Pheniramine Maleate/Phenylpropanolamine Hydrochloride/Phenyltoloxamine Citrate/Pyrilamine Maleate 8 MG-25 MG-8 MG-8 MG Oral Capsule, Extended Release [POLY-HISTINE-D PED]	BD	MMX	poly-histine	12
756219	Pheniramine Maleate/Phenyltoloxamine Citrate/Pyrilamine Maleate 4 MG/5 ML-4 MG/5 ML-4 MG/5 ML Oral Elixir [POLY-HISTINE]	BD	MMX	poly-histine	12
1236113	Phenyleph/Dihydrocodeine/Guaif 5 mg-7.5 mg-50 mg/5 mL ORAL LIQUID (ML)	CDA	NDDF	codeine	7
1236120	Phenyleph/Dihydrocodeine/Guaif 7.5 mg-7.5 mg-50 mg/5 mL ORAL LIQUID (ML)	CDA	NDDF	codeine	7
1362781	phenyleph/hydrocodon/pyrilamin 5 mg-1.66 mg-8.3 mg/5 mL ORAL SYRUP	CDA	NDDF	hydrocod	8
860099	phenyleph/hydrocodon/pyrilamin 5 mg-2 mg-8.33 mg/5 mL ORAL SYRUP	CDA	NDDF	hydrocod	8
899125	phenyleph/hydrocodon/pyrilamin 5 mg-6 mg-12 mg/5 mL ORAL LIQUID (ML)	CDA	NDDF	hydrocod	8
860141	phenyleph/hydrocodon/pyrilamin 7.5 mg-3.5 mg-12.5 mg/5 mL ORAL SOLUTION, ORAL	CDA	NDDF	hydrocod	8
237300	phenyleph/hydrocodon/pyrilamin ORAL SYRUP	CDA	NDDF	hydrocod	8
656733	phenylephrine / pyrilamine Chewable Tablet [Deconsal CT]	SBDF	RXNORM	deconsal	8
242621	phenylephrine HCl/codeine phosphat/pheniramine/sodium citrat ORAL LIQUID (ML)	CDC	NDDF	codeine	7
242622	phenylephrine HCl/codeine phosphat/pheniramine/sodium citrat ORAL SYRUP	CDC	NDDF	codeine	7
242621	phenylephrine HCl/codeine phosphat/pheniramine/sodium citrat@@ORAL@LIQUID (ML)	CDD	NDDF	codeine	7
242622	phenylephrine HCl/codeine phosphat/pheniramine/sodium citrat@@ORAL@SYRUP	CDD	NDDF	codeine	7
790793	phenylephrine HCl/codeine phosphate/guaifenesin ORAL EXPECTORANT	CDC	NDDF	codeine	7
790793	phenylephrine HCl/codeine phosphate/guaifenesin@@ORAL@EXPECTORANT	CDD	NDDF	codeine	7
237296	phenylephrine HCl/codeine/acetaminophen/chlorpheniramine ORAL CAPSULE	CDC	NDDF	codeine	7
434857	phenylephrine HCl/codeine/acetaminophen/chlorpheniramine ORAL ELIXIR	CDC	NDDF	codeine	7
237296	phenylephrine HCl/codeine/acetaminophen/chlorpheniramine@@ORAL@CAPSULE	CDD	NDDF	codeine	7
434857	phenylephrine HCl/codeine/acetaminophen/chlorpheniramine@@ORAL@ELIXIR	CDD	NDDF	codeine	7
240341	phenylephrine HCl/codeine/chlorpheniramine ORAL SYRUP	CDC	NDDF	codeine	7
240341	phenylephrine HCl/codeine/chlorpheniramine@@ORAL@SYRUP	CDD	NDDF	codeine	7
237255	phenylephrine HCl/codeine/chlorpheniramine/potassium iodide ORAL SYRUP	CDC	NDDF	codeine	7
