RXNORM	STR
1431076	buprenorphine 1.4 MG / naloxone 0.36 MG Sublingual Tablet
1431078	buprenorphine 1.4 MG / naloxone 0.36 MG [Zubsolv]
1431079	buprenorphine / naloxone Sublingual Tablet [Zubsolv]
1431080	Zubsolv Oral Product
1431081	Zubsolv Pill
1431082	Zubsolv Sublingual Product
1431083	buprenorphine 1.4 MG / naloxone 0.36 MG Sublingual Tablet [Zubsolv]
1431099	buprenorphine 2.9 MG
1431100	naloxone 1.4 MG
1431102	buprenorphine 5.7 MG / naloxone 1.4 MG Sublingual Tablet
1431103	buprenorphine 5.7 MG / naloxone 1.4 MG [Zubsolv]
1431104	buprenorphine 5.7 MG / naloxone 1.4 MG Sublingual Tablet [Zubsolv]
1431286	acetaminophen 300 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule
1432968	buprenorphine 0.015 MG/HR
1432969	168 HR buprenorphine 0.015 MG/HR Transdermal System
1432970	buprenorphine 0.015 MG/HR [BuTrans]
1432971	168 HR buprenorphine 0.015 MG/HR Transdermal System [BuTrans]
1433251	0.5 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe
1433801	acetaminophen 300 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG [Fioricet with Codeine]
1433802	acetaminophen 300 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule [Fioricet with Codeine]
1440003	codeine phosphate 1.8 MG/ML / dexchlorpheniramine maleate 0.2 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution
1442444	acetaminophen 20 MG/ML / hydrocodone bitartrate 0.667 MG/ML [Lortab]
1442445	acetaminophen 20 MG/ML / hydrocodone bitartrate 0.667 MG/ML Oral Solution [Lortab]
1442521	hydrocodone Extended Release Oral Capsule
1442524	hydrocodone bitartrate 10 MG [Zohydro]
1442525	hydrocodone Extended Release Oral Capsule [Zohydro]
1442526	Zohydro Oral Product
1442527	Zohydro Pill
1442529	hydrocodone bitartrate 15 MG
1442531	hydrocodone bitartrate 15 MG [Zohydro]
1442533	hydrocodone bitartrate 20 MG
1442535	hydrocodone bitartrate 20 MG [Zohydro]
1442537	hydrocodone bitartrate 30 MG
1442539	hydrocodone bitartrate 30 MG [Zohydro]
1442541	hydrocodone bitartrate 40 MG
1442543	hydrocodone bitartrate 40 MG [Zohydro]
1442545	hydrocodone bitartrate 50 MG
1442547	hydrocodone bitartrate 50 MG [Zohydro]
1442790	1 ML morphine sulfate 5 MG/ML Prefilled Syringe
1483743	naltrexone hydrochloride 50 MG
1483745	naltrexone hydrochloride 50 MG [ReVia]
1483746	naltrexone hydrochloride 50 MG Oral Tablet [ReVia]
1483773	naltrexone hydrochloride 100 MG
1483779	naltrexone hydrochloride 25 MG
1487287	acetaminophen 325 MG / oxycodone hydrochloride 2.5 MG [Endocet]
1487288	acetaminophen 325 MG / oxycodone hydrochloride 2.5 MG Oral Tablet [Endocet]
1488835	chlorpheniramine polistirex 8 MG / hydrocodone polistirex 10 MG [TussiCaps]
1489775	chlorpheniramine polistirex 1.6 MG/ML / hydrocodone polistirex 2 MG/ML [Tussionex]
1489988	butorphanol 10 MG/ML [Torbugesic]
1489989	butorphanol Injectable Solution [Torbugesic]
1489990	Torbugesic Injectable Product
1489991	butorphanol 10 MG/ML Injectable Solution [Torbugesic]
1492670	acetaminophen 325 MG / hydrocodone bitartrate 10 MG [Lorcet]
1492671	acetaminophen 325 MG / hydrocodone bitartrate 10 MG Oral Tablet [Lorcet]
1492672	acetaminophen 325 MG / hydrocodone bitartrate 5 MG [Lorcet]
1492673	acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet [Lorcet]
1492674	acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG [Lorcet]
1492675	acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG Oral Tablet [Lorcet]
1495295	naloxone hydrochloride 1 MG/ML [Evzio]
1495297	Evzio Injectable Product
1495298	0.4 ML naloxone hydrochloride 1 MG/ML Auto-Injector [Evzio]
1495471	acetaminophen 325 MG / hydrocodone bitartrate 10 MG [Lortab]
1495472	acetaminophen 325 MG / hydrocodone bitartrate 10 MG Oral Tablet [Lortab]
1495473	acetaminophen 325 MG / hydrocodone bitartrate 5 MG [Lortab]
1495474	acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet [Lortab]
1495475	acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG [Lortab]
1495476	acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG Oral Tablet [Lortab]
1536456	acetaminophen / codeine Effervescent Oral Tablet
1536457	acetaminophen 500 MG / codeine phosphate 8 MG Effervescent Oral Tablet
1536459	acetaminophen 500 MG / codeine phosphate 30 MG Effervescent Oral Tablet
1537112	acetaminophen 300 MG / oxycodone hydrochloride 5 MG [Primlev]
1537113	acetaminophen / oxycodone Oral Tablet [Primlev]
1537114	Primlev Oral Product
1537115	Primlev Pill
1537116	acetaminophen 300 MG / oxycodone hydrochloride 5 MG Oral Tablet [Primlev]
1537119	acetaminophen 300 MG / oxycodone hydrochloride 10 MG
1537120	acetaminophen 300 MG / oxycodone hydrochloride 10 MG Oral Tablet [Primlev]
1537121	acetaminophen 300 MG / oxycodone hydrochloride 7.5 MG [Primlev]
1537122	acetaminophen 300 MG / oxycodone hydrochloride 7.5 MG Oral Tablet [Primlev]
1541630	brompheniramine maleate 0.8 MG/ML / codeine phosphate 2 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution
1542386	buprenorphine 12 MG
1542387	naloxone 0.3 MG
1542388	buprenorphine / naloxone Buccal Product
1542389	buprenorphine / naloxone Buccal Film
1542390	buprenorphine 2.1 MG / naloxone 0.3 MG Buccal Film
1542392	buprenorphine 2.1 MG / naloxone 0.3 MG [Bunavail]
1542393	buprenorphine / naloxone Buccal Film [Bunavail]
1542394	Bunavail Buccal Product
1542395	Bunavail Oral Product
1542396	buprenorphine 2.1 MG / naloxone 0.3 MG Buccal Film [Bunavail]
1542518	buprenorphine 6.3 MG
1542977	acetaminophen 325 MG / hydrocodone bitartrate 2.5 MG [Verdrocet]
1542978	acetaminophen / hydrocodone Oral Tablet [Verdrocet]
1542979	Verdrocet Oral Product
1542980	Verdrocet Pill
1542981	acetaminophen 325 MG / hydrocodone bitartrate 2.5 MG Oral Tablet [Verdrocet]
1542984	hydrocodone bitartrate 10 MG / ibuprofen 200 MG [Xylon]
1542985	hydrocodone / ibuprofen Oral Tablet [Xylon]
1542986	Xylon Oral Product
1542987	Xylon Pill
1542988	hydrocodone bitartrate 10 MG / ibuprofen 200 MG Oral Tablet [Xylon]
1542996	buprenorphine 0.0075 MG/HR
1542997	168 HR buprenorphine 0.0075 MG/HR Transdermal System
1542998	buprenorphine 0.0075 MG/HR [BuTrans]
1542999	168 HR buprenorphine 0.0075 MG/HR Transdermal System [BuTrans]
1544849	buprenorphine 0.15 MG
1544850	naloxone 0.7 MG
1544851	buprenorphine 4.2 MG / naloxone 0.7 MG Buccal Film
1544852	buprenorphine 4.2 MG / naloxone 0.7 MG [Bunavail]
1544853	buprenorphine 4.2 MG / naloxone 0.7 MG Buccal Film [Bunavail]
1544854	buprenorphine 6.3 MG / naloxone 1 MG Buccal Film
1544855	buprenorphine 6.3 MG / naloxone 1 MG [Bunavail]
1544856	buprenorphine 6.3 MG / naloxone 1 MG Buccal Film [Bunavail]
1545899	naloxone / oxycodone Oral Product
1547606	codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Lortuss EX]
1547607	codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution [Lortuss EX]
1551463	naltrexone hydrochloride 8 MG
1551464	bupropion / naltrexone Oral Product
1551465	bupropion / naltrexone Pill
1551466	bupropion / naltrexone Extended Release Oral Tablet
1551470	bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG [Contrave]
1551471	bupropion / naltrexone Extended Release Oral Tablet [Contrave]
1551472	Contrave Oral Product
1551473	Contrave Pill
1551474	12 HR bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG Extended Release Oral Tablet [Contrave]
1594649	buprenorphine 1.8 MG/ML
1595210	codeine phosphate 1.6 MG/ML / guaifenesin 40 MG/ML [Ninjacof XG]
1595211	codeine / guaifenesin Oral Solution [Ninjacof XG]
1595212	Ninjacof XG Oral Liquid Product
1595213	Ninjacof XG Oral Product
1595214	codeine phosphate 1.6 MG/ML / guaifenesin 40 MG/ML Oral Solution [Ninjacof XG]
1595729	hydrocodone Extended Release Oral Tablet
1595730	Abuse-Deterrent 24 HR hydrocodone bitartrate 20 MG Extended Release Oral Tablet
1595733	hydrocodone Extended Release Oral Tablet [Hysingla]
1595734	Hysingla Oral Product
1595735	Hysingla Pill
1595736	Abuse-Deterrent 24 HR hydrocodone bitartrate 20 MG Extended Release Oral Tablet [Hysingla]
1595740	Abuse-Deterrent 24 HR hydrocodone bitartrate 30 MG Extended Release Oral Tablet
1595742	Abuse-Deterrent 24 HR hydrocodone bitartrate 30 MG Extended Release Oral Tablet [Hysingla]
1595746	Abuse-Deterrent 24 HR hydrocodone bitartrate 40 MG Extended Release Oral Tablet
1595748	Abuse-Deterrent 24 HR hydrocodone bitartrate 40 MG Extended Release Oral Tablet [Hysingla]
1595752	Abuse-Deterrent 24 HR hydrocodone bitartrate 60 MG Extended Release Oral Tablet
1595754	Abuse-Deterrent 24 HR hydrocodone bitartrate 60 MG Extended Release Oral Tablet [Hysingla]
1595758	Abuse-Deterrent 24 HR hydrocodone bitartrate 80 MG Extended Release Oral Tablet
1595760	Abuse-Deterrent 24 HR hydrocodone bitartrate 80 MG Extended Release Oral Tablet [Hysingla]
1595764	Abuse-Deterrent 24 HR hydrocodone bitartrate 100 MG Extended Release Oral Tablet
1595766	Abuse-Deterrent 24 HR hydrocodone bitartrate 100 MG Extended Release Oral Tablet [Hysingla]
1595770	Abuse-Deterrent 24 HR hydrocodone bitartrate 120 MG Extended Release Oral Tablet
1595772	Abuse-Deterrent 24 HR hydrocodone bitartrate 120 MG Extended Release Oral Tablet [Hysingla]
1596108	acetaminophen 320.5 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG Oral Capsule
1597136	acetaminophen 320.5 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG [Trezix]
1597567	naloxone 2.9 MG
1597568	buprenorphine 11.4 MG / naloxone 2.9 MG Sublingual Tablet
1597569	buprenorphine 11.4 MG / naloxone 2.9 MG [Zubsolv]
1597570	buprenorphine 11.4 MG / naloxone 2.9 MG Sublingual Tablet [Zubsolv]
1597571	buprenorphine 8.6 MG
1597572	naloxone 2.1 MG
1597573	buprenorphine 8.6 MG / naloxone 2.1 MG Sublingual Tablet
1597574	buprenorphine 8.6 MG / naloxone 2.1 MG [Zubsolv]
1597575	buprenorphine 8.6 MG / naloxone 2.1 MG Sublingual Tablet [Zubsolv]
1598280	guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML [Obredon]
1598281	guaifenesin / hydrocodone Oral Solution [Obredon]
1598282	Obredon Oral Liquid Product
1598283	Obredon Oral Product
1598284	guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML Oral Solution [Obredon]
1603494	fentanyl 0.0375 MG/HR
1603495	72 HR fentanyl 0.0375 MG/HR Transdermal System
1603497	fentanyl 0.0625 MG/HR
1603498	72 HR fentanyl 0.0625 MG/HR Transdermal System
1603500	fentanyl 0.0875 MG/HR
1603501	72 HR fentanyl 0.0875 MG/HR Transdermal System
1651558	guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution
1651561	guaifenesin / hydrocodone / pseudoephedrine Oral Solution [Hycofenix]
1651562	Hycofenix Oral Liquid Product
1651563	Hycofenix Oral Product
1651564	guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution [Hycofenix]
1652086	codeine polistirex 4 MG/ML
1652087	12 HR chlorpheniramine polistirex 0.8 MG/ML / codeine polistirex 4 MG/ML Extended Release Suspension
1652089	chlorpheniramine polistirex 0.8 MG/ML / codeine polistirex 4 MG/ML [Tuzistra]
1652090	chlorpheniramine / codeine Extended Release Suspension [Tuzistra]
1652091	Tuzistra Oral Liquid Product
1652092	Tuzistra Oral Product
1652093	12 HR chlorpheniramine polistirex 0.8 MG/ML / codeine polistirex 4 MG/ML Extended Release Suspension [Tuzistra]
1655031	buprenorphine Cartridge
1655032	1 ML buprenorphine 0.3 MG/ML Cartridge
1659888	naloxone Auto-Injector
1659890	naloxone Auto-Injector [Evzio]
1659913	naloxone Cartridge
1659928	naloxone Injection
1661315	codeine / phenylephrine / triprolidine Oral Liquid Product
1661316	codeine / phenylephrine / triprolidine Oral Product
1661317	codeine / phenylephrine / triprolidine Oral Solution
1661319	codeine phosphate 2 MG/ML / phenylephrine hydrochloride 2 MG/ML / triprolidine hydrochloride 0.5 MG/ML Oral Solution
1664444	oxycodone hydrochloride 5 MG [Oxaydo]
1664445	oxycodone Oral Tablet [Oxaydo]
1664446	Oxaydo Oral Product
1664447	Oxaydo Pill
1664448	oxycodone hydrochloride 5 MG Oral Tablet [Oxaydo]
1664453	codeine phosphate 54.3 MG
1664542	chlorpheniramine / codeine Extended Release Oral Tablet
1664543	12 HR chlorpheniramine maleate 8 MG / codeine phosphate 54.3 MG Extended Release Oral Tablet
1664633	oxycodone hydrochloride 7.5 MG [Oxaydo]
1664634	oxycodone hydrochloride 7.5 MG Oral Tablet [Oxaydo]
1665009	meperidine Cartridge
1665011	meperidine Cartridge [Demerol]
1665037	meperidine Injection
1665685	1 ML meperidine hydrochloride 100 MG/ML Injection
1665686	meperidine Injection [Demerol]
1665687	1 ML meperidine hydrochloride 100 MG/ML Injection [Demerol]
1665691	1.5 ML meperidine hydrochloride 50 MG/ML Injection [Demerol]
1665697	1 ML meperidine hydrochloride 50 MG/ML Injection
1665698	1 ML meperidine hydrochloride 50 MG/ML Injection [Demerol]
1665699	0.5 ML meperidine hydrochloride 50 MG/ML Injection
1665700	0.5 ML meperidine hydrochloride 50 MG/ML Injection [Demerol]
1665701	2 ML meperidine hydrochloride 50 MG/ML Injection
1665702	2 ML meperidine hydrochloride 50 MG/ML Injection [Demerol]
1666336	buprenorphine 4.2 MG
1666337	naloxone 0.71 MG
1666338	buprenorphine 2.9 MG / naloxone 0.71 MG Sublingual Tablet
1666384	buprenorphine 2.9 MG / naloxone 0.71 MG [Zubsolv]
1666385	buprenorphine 2.9 MG / naloxone 0.71 MG Sublingual Tablet [Zubsolv]
1666831	80 ACTUAT fentanyl 0.04 MG/ACTUAT Transdermal System
1666835	Ionsys Topical Product
1666836	Ionsys Transdermal Product
1666837	80 ACTUAT fentanyl 0.04 MG/ACTUAT Transdermal System [Ionsys]
1716054	buprenorphine 8 MG
1716055	buprenorphine Buccal Product
1716056	buprenorphine Injectable Solution
1716057	buprenorphine 0.15 MG Buccal Film
1716059	buprenorphine 0.15 MG [Belbuca]
1716060	buprenorphine Buccal Film [Belbuca]
1716061	Belbuca Buccal Product
1716062	Belbuca Oral Product
1716063	buprenorphine 0.15 MG Buccal Film [Belbuca]
1716064	buprenorphine 0.3 MG
1716065	buprenorphine 0.3 MG Buccal Film
1716066	buprenorphine 0.3 MG [Belbuca]
1716067	buprenorphine 0.3 MG Buccal Film [Belbuca]
1716068	buprenorphine 0.45 MG
1716069	buprenorphine 0.45 MG Buccal Film
1716070	buprenorphine 0.45 MG [Belbuca]
1716071	buprenorphine 0.45 MG Buccal Film [Belbuca]
1716072	buprenorphine 11.4 MG
1716073	buprenorphine 0.6 MG Buccal Film
1716074	buprenorphine 0.6 MG [Belbuca]
1716075	buprenorphine 0.6 MG Buccal Film [Belbuca]
1716076	buprenorphine Buccal Film
1716077	buprenorphine 0.075 MG Buccal Film
1716078	buprenorphine 0.075 MG [Belbuca]
1716079	buprenorphine 0.075 MG Buccal Film [Belbuca]
1716080	buprenorphine 0.75 MG
1716081	buprenorphine 0.75 MG Buccal Film
1716082	buprenorphine 0.75 MG [Belbuca]
1716083	buprenorphine 0.75 MG Buccal Film [Belbuca]
1716084	buprenorphine 0.9 MG
1716086	buprenorphine 0.9 MG Buccal Film
1716087	buprenorphine 0.9 MG [Belbuca]
1716090	buprenorphine 0.9 MG Buccal Film [Belbuca]
1724190	hydromorphone Cartridge
1724207	hydromorphone Injection
1724276	1 ML hydromorphone hydrochloride 2 MG/ML Injection
1724338	1 ML hydromorphone hydrochloride 10 MG/ML Injection
1724340	5 ML hydromorphone hydrochloride 10 MG/ML Injection
1724341	50 ML hydromorphone hydrochloride 10 MG/ML Injection
1724383	1 ML hydromorphone hydrochloride 1 MG/ML Cartridge
1724644	1 ML hydromorphone hydrochloride 2 MG/ML Cartridge
1725055	naloxone hydrochloride 40 MG/ML
1725056	naloxone Inhalant Product
1725057	naloxone Nasal Product
1725058	naloxone Nasal Spray
1725060	naloxone hydrochloride 40 MG/ML [Narcan]
1725061	naloxone Nasal Spray [Narcan]
1725062	Narcan Inhalant Product
1725063	Narcan Nasal Product
1725064	naloxone hydrochloride 40 MG/ML Nasal Spray [Narcan]
1728350	butorphanol Injection
1728351	1 ML butorphanol tartrate 2 MG/ML Injection
1728355	2 ML butorphanol tartrate 2 MG/ML Injection
1728776	morphine Injection
1728779	morphine Injection [Astramorph]
1728783	10 ML morphine sulfate 0.5 MG/ML Injection
1728784	10 ML morphine sulfate 0.5 MG/ML Injection [Astramorph]
1728791	2 ML morphine sulfate 0.5 MG/ML Injection
1728792	2 ML morphine sulfate 0.5 MG/ML Injection [Astramorph]
1728794	morphine Injection [Duramorph]
1728800	10 ML morphine sulfate 1 MG/ML Injection
1728801	10 ML morphine sulfate 1 MG/ML Injection [Astramorph]
1728805	2 ML morphine sulfate 1 MG/ML Injection
1728806	2 ML morphine sulfate 1 MG/ML Injection [Astramorph]
1728999	30 ML morphine sulfate 1 MG/ML Injection
1729196	morphine Cartridge
1729197	1 ML morphine sulfate 2 MG/ML Cartridge
1729319	fentanyl 0.3 MG/ACTUAT
1729320	fentanyl 0.3 MG/ACTUAT Metered Dose Nasal Spray
1729321	fentanyl 0.3 MG/ACTUAT [Lazanda]
1729322	fentanyl 0.3 MG/ACTUAT Metered Dose Nasal Spray [Lazanda]
1729358	buprenorphine 0.075 MG
1729360	buprenorphine Injection [Buprenex]
1731517	10 ML morphine sulfate 25 MG/ML Injection
1731520	4 ML morphine sulfate 25 MG/ML Injection
1731522	20 ML morphine sulfate 25 MG/ML Injection
1731523	morphine Injection [Infumorph]
1731537	20 ML morphine sulfate 50 MG/ML Injection
1731545	50 ML morphine sulfate 50 MG/ML Injection
1731577	morphine Auto-Injector
1731990	1.5 ML morphine sulfate liposomal 10 MG/ML Injection
1731993	1 ML morphine sulfate 10 MG/ML Injection
1731995	1 ML morphine sulfate 10 MG/ML Cartridge
1731998	20 ML morphine sulfate 10 MG/ML Injection
1731999	20 ML morphine sulfate 10 MG/ML Injection [Infumorph]
1732003	1 ML morphine sulfate 8 MG/ML Cartridge
1732006	1 ML morphine sulfate 4 MG/ML Injection
1732011	1 ML morphine sulfate 8 MG/ML Injection
1732014	1 ML morphine sulfate 4 MG/ML Cartridge
1732136	1 ML morphine sulfate 5 MG/ML Injection
1732138	30 ML morphine sulfate 5 MG/ML Injection
1733080	1 ML morphine sulfate 15 MG/ML Cartridge
1734964	fentanyl Cartridge
1735002	fentanyl Injection
1735003	2 ML fentanyl 0.05 MG/ML Injection
1735006	10 ML fentanyl 0.05 MG/ML Injection
1735007	5 ML fentanyl 0.05 MG/ML Injection
1735008	20 ML fentanyl 0.05 MG/ML Injection
1735013	50 ML fentanyl 0.05 MG/ML Injection
1740007	{2 (fentanyl 0.6 MG/ACTUAT Mucosal Spray) } Pack
1740009	{2 (fentanyl 0.8 MG/ACTUAT Mucosal Spray) } Pack
1740870	naltrexone 380 MG
1740871	naltrexone Injection
1740873	naltrexone 380 MG [Vivitrol]
1740874	naltrexone Injection [Vivitrol]
1745877	morphine sulfate 15 MG [Morphabond]
1745878	morphine Extended Release Oral Tablet [Morphabond]
1745879	Morphabond Oral Product
1745880	Morphabond Pill
1745881	Abuse-Deterrent 12 HR morphine sulfate 15 MG Extended Release Oral Tablet [Morphabond]
1745885	morphine sulfate 100 MG [Morphabond]
1745886	Abuse-Deterrent 12 HR morphine sulfate 100 MG Extended Release Oral Tablet [Morphabond]
1745888	morphine sulfate 30 MG [Morphabond]
1745889	Abuse-Deterrent 12 HR morphine sulfate 30 MG Extended Release Oral Tablet [Morphabond]
1745891	morphine sulfate 60 MG [Morphabond]
1745892	Abuse-Deterrent 12 HR morphine sulfate 60 MG Extended Release Oral Tablet [Morphabond]
1790525	oxycodone 9 MG
1790526	oxycodone Extended Release Oral Capsule
1790527	Abuse-Deterrent 12 HR oxycodone 9 MG Extended Release Oral Capsule
1790529	oxycodone 9 MG [Xtampza]
1790530	oxycodone Extended Release Oral Capsule [Xtampza]
1790531	Xtampza Oral Product
1790532	Xtampza Pill
1790533	Abuse-Deterrent 12 HR oxycodone 9 MG Extended Release Oral Capsule [Xtampza]
1791557	oxycodone 13.5 MG
1791558	Abuse-Deterrent 12 HR oxycodone 13.5 MG Extended Release Oral Capsule
1791559	oxycodone 13.5 MG [Xtampza]
1791560	Abuse-Deterrent 12 HR oxycodone 13.5 MG Extended Release Oral Capsule [Xtampza]
1791566	oxycodone 18 MG
1791567	Abuse-Deterrent 12 HR oxycodone 18 MG Extended Release Oral Capsule
1791568	oxycodone 18 MG [Xtampza]
1791569	Abuse-Deterrent 12 HR oxycodone 18 MG Extended Release Oral Capsule [Xtampza]
1791573	oxycodone 27 MG
1791574	Abuse-Deterrent 12 HR oxycodone 27 MG Extended Release Oral Capsule
1791575	oxycodone 27 MG [Xtampza]
1791576	Abuse-Deterrent 12 HR oxycodone 27 MG Extended Release Oral Capsule [Xtampza]
1791579	oxycodone 36 MG
1791580	Abuse-Deterrent 12 HR oxycodone 36 MG Extended Release Oral Capsule
1791581	oxycodone 36 MG [Xtampza]
1791582	Abuse-Deterrent 12 HR oxycodone 36 MG Extended Release Oral Capsule [Xtampza]
1792707	codeine phosphate 2 MG/ML / guaifenesin 40 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution
1794884	guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Hycofenix]
1797647	buprenorphine 74.2 MG
1797648	buprenorphine Drug Implant Product
1797649	buprenorphine Oral Product
1797650	buprenorphine 74.2 MG Drug Implant
1797652	buprenorphine 74.2 MG [Probuphine]
1797653	buprenorphine Drug Implant [Probuphine]
1797654	Probuphine Drug Implant Product
1797655	buprenorphine 74.2 MG Drug Implant [Probuphine]
1804028	methadone hydrochloride 10 MG/ML [Methadose]
1805527	brompheniramine maleate 0.4 MG/ML / codeine phosphate 1.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Mar-cof BP]
1805532	chlorpheniramine maleate 0.4 MG/ML / phenylephrine hydrochloride 1.5 MG/ML / pyrilamine maleate 2.5 MG/ML [Poly Hist PD]
1806212	buprenorphine Transdermal System
1806214	buprenorphine Transdermal System [BuTrans]
1806273	fentanyl Transdermal System
1806275	fentanyl Transdermal System [Duragesic]
1806414	fentanyl Transdermal System [Ionsys]
1809203	butorphanol tartrate 2 MG/ML [Torbugesic]
1809204	butorphanol tartrate 2 MG/ML Injectable Solution [Torbugesic]
1812164	acetaminophen 325 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG Oral Tablet
1855729	naloxone hydrochloride 5 MG/ML
1855731	naloxone hydrochloride 5 MG/ML [Evzio]
1855732	0.4 ML naloxone hydrochloride 5 MG/ML Auto-Injector [Evzio]
1860127	Abuse-Deterrent 12 HR oxycodone hydrochloride 60 MG Extended Release Oral Tablet
1860129	Abuse-Deterrent 12 HR oxycodone hydrochloride 20 MG Extended Release Oral Tablet
1860137	Abuse-Deterrent 12 HR oxycodone hydrochloride 40 MG Extended Release Oral Tablet
1860148	Abuse-Deterrent 12 HR oxycodone hydrochloride 80 MG Extended Release Oral Tablet
1860151	Abuse-Deterrent 12 HR oxycodone hydrochloride 30 MG Extended Release Oral Tablet
1860154	Abuse-Deterrent 12 HR oxycodone hydrochloride 15 MG Extended Release Oral Tablet
1860157	Abuse-Deterrent 12 HR oxycodone hydrochloride 10 MG Extended Release Oral Tablet
1860205	hydrocodone bitartrate 100 MG
1860207	hydrocodone bitartrate 100 MG [Hysingla]
1860209	hydrocodone bitartrate 120 MG
1860211	hydrocodone bitartrate 120 MG [Hysingla]
1860214	hydrocodone bitartrate 30 MG [Hysingla]
1860217	hydrocodone bitartrate 20 MG [Hysingla]
1860220	hydrocodone bitartrate 40 MG [Hysingla]
1860222	hydrocodone bitartrate 60 MG
1860224	hydrocodone bitartrate 60 MG [Hysingla]
1860226	hydrocodone bitartrate 80 MG
1860228	hydrocodone bitartrate 80 MG [Hysingla]
1860491	12 HR hydrocodone bitartrate 10 MG Extended Release Oral Capsule
1860492	12 HR hydrocodone bitartrate 10 MG Extended Release Oral Capsule [Zohydro]
1860493	12 HR hydrocodone bitartrate 15 MG Extended Release Oral Capsule
1860494	12 HR hydrocodone bitartrate 15 MG Extended Release Oral Capsule [Zohydro]
1860495	12 HR hydrocodone bitartrate 20 MG Extended Release Oral Capsule
1860496	12 HR hydrocodone bitartrate 20 MG Extended Release Oral Capsule [Zohydro]
1860497	12 HR hydrocodone bitartrate 30 MG Extended Release Oral Capsule
1860498	12 HR hydrocodone bitartrate 30 MG Extended Release Oral Capsule [Zohydro]
1860499	12 HR hydrocodone bitartrate 40 MG Extended Release Oral Capsule
1860500	12 HR hydrocodone bitartrate 40 MG Extended Release Oral Capsule [Zohydro]
1860501	12 HR hydrocodone bitartrate 50 MG Extended Release Oral Capsule
1860502	12 HR hydrocodone bitartrate 50 MG Extended Release Oral Capsule [Zohydro]
1864410	buprenorphine Prefilled Syringe
1864411	naloxone 0.18 MG
1864412	buprenorphine 0.7 MG / naloxone 0.18 MG Sublingual Tablet
1864413	buprenorphine 0.7 MG / naloxone 0.18 MG [Zubsolv]
1864414	buprenorphine 0.7 MG / naloxone 0.18 MG Sublingual Tablet [Zubsolv]
1866542	nalbuphine Injection
1866543	1 ML nalbuphine hydrochloride 10 MG/ML Injection
1866551	1 ML nalbuphine hydrochloride 20 MG/ML Injection
1869548	methadone hydrochloride 40 MG
1869549	methadone Tablet for Oral Suspension
1869551	methadone hydrochloride 40 MG [Methadose]
1869552	methadone Tablet for Oral Suspension [Methadose]
1870932	naloxone hydrochloride 20 MG/ML
1870934	naloxone hydrochloride 20 MG/ML [Narcan]
1870935	naloxone hydrochloride 20 MG/ML Nasal Spray [Narcan]
1871434	Abuse-Deterrent 12 HR morphine sulfate 15 MG Extended Release Oral Tablet
1871436	morphine sulfate 15 MG [Arymo]
1871437	morphine Extended Release Oral Tablet [Arymo]
1871438	Arymo Oral Product
1871439	Arymo Pill
1871440	Abuse-Deterrent 12 HR morphine sulfate 15 MG Extended Release Oral Tablet [Arymo]
1871441	Abuse-Deterrent 12 HR morphine sulfate 30 MG Extended Release Oral Tablet
1871442	morphine sulfate 30 MG [Arymo]
1871443	Abuse-Deterrent 12 HR morphine sulfate 30 MG Extended Release Oral Tablet [Arymo]
1871444	Abuse-Deterrent 12 HR morphine sulfate 60 MG Extended Release Oral Tablet
1871445	morphine sulfate 60 MG [Arymo]
1871446	Abuse-Deterrent 12 HR morphine sulfate 60 MG Extended Release Oral Tablet [Arymo]
